outdoor_air_temperature;air_temperature;relative_humidity;season;country;building_type;air_speed;metabolic_rate;climate;cooling_type
13.38244048;22.3;55.8;winter;australia;senior center;0.06;0.8;humid subtropical;mixed mode
32.8;24.3;46.5;summer;india;office;0.06;1.4;monsoon-influenced humid subtropical;air conditioned
19.5;25.2;44.1;summer;greece;others;0.1;1.2;hot-summer mediterranean;mixed mode
20.44;26.3;32.8;winter;germany;office;0.05;1.2;temperate oceanic;mixed mode
26.4;28.1;49.0;cool/dry;india;office;0.02;1.0;tropical wet savanna;mixed mode
-2.1;25.6;52.8;winter;china;others;0.2;1.2;humid subtropical;mixed mode
6.5;22.5;36.5;winter;uk;others;0.1;2.2;temperate oceanic;mixed mode
23.200000000000003;27.4;43.1;summer;china;classroom;0.29;1.1;monsoon-influenced hot-summer humid continental;air conditioned
25.7;24.9;61.400000000000006;summer;pakistan;office;0.0576;0.8873720136518772;semi arid high altitude;naturally ventilated
28.23;28.1;85.0;cool/dry;india;multifamily housing;1.25;1.1;tropical wet savanna;naturally ventilated
16.111111111111114;22.469999999999995;30.8893050556388;winter;usa;office;0.0766666666666666;1.0;mediterranean;air conditioned
25.1;29.0;64.31675452349147;summer;australia;office;0.25;1.1774744027303754;humid subtropical;naturally ventilated
8.3;21.6;50.3;winter;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
24.63999938964844;23.6;49.4;summer;sweden;office;0.0;2.4;temperate oceanic;air conditioned
23.700000000000003;17.5;42.2;summer;china;classroom;0.27;1.1;monsoon-influenced hot-summer humid continental;air conditioned
23.6;28.2;42.2;winter;india;office;0.13;1.3;tropical wet savanna;naturally ventilated
26.65;26.0;38.0;cool/dry;india;office;0.14;1.0;tropical wet savanna;mixed mode
30.9;28.8;73.0;summer;pakistan;office;0.4477574190883692;0.8873720136518772;desert (hot arid);naturally ventilated
20.0;21.1;50.0;summer;china;classroom;0.09;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
27.388888888888893;26.7;75.86125851303795;hot/wet;singapore;office;0.15;0.9897610921501708;wet equatorial;naturally ventilated
24.97;25.4;61.3;summer;germany;office;0.05;1.2;temperate oceanic;mixed mode
18.75;28.8;28.0;cool/dry;india;office;0.8;1.0;hot semi-arid;mixed mode
12.22222222222222;24.13;26.3898014520187;winter;usa;office;0.04;1.2;mediterranean;air conditioned
31.98;25.2;38.9;winter;india;multifamily housing;0.27;1.0;hot semi-arid;naturally ventilated
20.4;26.6;15.9;winter;pakistan;office;0.0005041671401903;1.877133105802048;desert (hot arid);naturally ventilated
28.3;31.5;55.1;summer;pakistan;office;0.0169;0.8873720136518772;semi arid high altitude;naturally ventilated
25.05;28.0;63.0;summer;tunisia;multifamily housing;0.08;1.0;hot desert;naturally ventilated
18.65;25.0;41.90791368576177;summer;australia;office;0.04;1.083617747440273;temperature marine;naturally ventilated
7.35;29.6;48.5;summer;china;others;0.28;1.6;humid subtropical;mixed mode
11.15;20.22;47.150000000000006;winter;australia;office;0.1743333333333333;1.117;hot arid;air conditioned
26.7;32.5;69.0;summer;india;multifamily housing;0.5;2.0;hot semi-arid;mixed mode
24.9;24.4;69.0;summer;australia;office;0.26;1.2;humid subtropical;mixed mode
23.6;26.4;42.1;winter;india;office;0.17;1.1;tropical wet savanna;naturally ventilated
-14.0;23.5;69.5;winter;china;classroom;0.37;1.6;humid subtropical;naturally ventilated
15.0;20.5;73.4;summer;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
16.9;24.6;42.5;summer;china;classroom;0.73;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
22.95;23.0;54.68973186601489;summer;australia;office;0.0899999999999999;1.0580204778156996;humid subtropical;air conditioned
26.944444444444443;23.29;53.18517638505067;summer;usa;office;0.1;1.0;mediterranean;air conditioned
18.0;23.7;55.0;cool/dry;india;office;0.02;1.0;hot semi-arid;mixed mode
31.5;24.6;48.0;hot/wet;india;office;0.09;1.0;hot semi-arid;mixed mode
27.4;30.3;48.1;summer;pakistan;office;0.6179721643644623;1.006825938566553;semi arid midlatitude;naturally ventilated
15.95;21.8;45.86246492538184;summer;australia;office;0.18;1.131399317406143;temperature marine;naturally ventilated
33.65;29.6;38.0;hot/wet;india;office;0.15;1.0;tropical wet savanna;mixed mode
16.449999999999996;21.34;47.0;cool/dry;australia;office;0.15;1.0428327645051196;tropical savanna;air conditioned
23.1;29.7;75.7;summer;china;classroom;0.35;1.6;humid subtropical;mixed mode
22.84199405;23.6;43.6;spring;australia;senior center;0.13;1.0;humid subtropical;mixed mode
29.9;28.4;83.5;summer;india;multifamily housing;0.0;1.0;hot semi-arid;naturally ventilated
30.1;34.1;65.3;hot/wet;thailand;office;0.31;1.1;tropical savanna;naturally ventilated
30.0;28.0;61.0;cool/dry;india;office;0.01;1.0;hot semi-arid;mixed mode
27.3;24.6;77.7;cool/dry;india;office;1.45;1.1;tropical wet savanna;air conditioned
34.95;31.5;22.6;winter;india;others;0.45;1.2;hot semi-arid;mixed mode
10.7;21.7;47.0;winter;uk;classroom;0.05;1.2;warm-summerÂ humid continental;naturally ventilated
28.05;21.9;59.7;hot/wet;singapore;office;0.05;0.9897610921501708;wet equatorial;air conditioned
26.75;28.6;57.0;summer;pakistan;office;0.0729;1.006825938566553;semi arid midlatitude;naturally ventilated
1.5499999999999998;27.9;49.4;summer;china;classroom;0.34;1.2;humid subtropical;mixed mode
32.1;23.7;35.6;hot/wet;thailand;office;0.12;1.1;tropical savanna;air conditioned
32.75;34.3;31.0;hot/wet;india;office;0.77;1.0;hot semi-arid;mixed mode
10.4;19.9;56.1;summer;uk;classroom;0.16;1.2;warm-summerÂ humid continental;naturally ventilated
14.5;21.96;55.30000000000001;winter;australia;office;0.1563333333333334;1.456;hot arid;air conditioned
31.0;28.3;65.0;hot/wet;india;office;0.05;1.0;hot semi-arid;naturally ventilated
15.2;27.0;48.8;summer;china;others;0.22;1.2;humid subtropical;naturally ventilated
14.300000000000002;22.853333333333325;49.970000000000006;winter;australia;office;0.2153333333333334;1.4179999999999997;hot arid;air conditioned
8.700000000000001;18.3;52.2;winter;pakistan;office;0.0739289012348229;1.877133105802048;desert (hot arid);naturally ventilated
26.3;21.2;51.26358829479448;cool/dry;australia;office;0.0899999999999999;1.348122866894198;tropical savanna;air conditioned
32.0;27.4;46.0;hot/wet;india;office;0.18;1.0;tropical wet savanna;air conditioned
14.166666666666668;24.4;24.30770036204914;winter;usa;office;0.0333333333333333;1.2;mediterranean;air conditioned
25.1;26.1;68.9;summer;india;office;0.18;1.3;tropical wet savanna;naturally ventilated
24.36;24.2;78.1;summer;india;multifamily housing;0.02;1.0;monsoon-influenced temperate oceanic;Unknown
9.05;26.9;49.1;winter;china;others;0.06;1.6;humid subtropical;mixed mode
18.09264;21.5;42.1;winter;australia;office;0.1;1.1;humid subtropical;mixed mode
19.9;24.0;46.9;summer;uk;others;0.0;2.5;temperate oceanic;air conditioned
29.65;24.4;57.43208996751415;hot/wet;australia;office;0.07;1.0580204778156996;tropical savanna;air conditioned
13.4;22.6;53.3;winter;portugal;others;0.03;2.1;warm-summer mediterranean;mixed mode
-7.25;13.8;36.7;winter;china;classroom;0.12;1.6;humid subtropical;mixed mode
31.0;30.8;28.8;summer;pakistan;office;0.7055999999999998;1.1262798634812288;semi arid high altitude;naturally ventilated
22.88;19.9;34.3;winter;india;multifamily housing;0.3;1.0;hot semi-arid;naturally ventilated
26.4;24.8;42.8;summer;china;classroom;0.11;1.1;monsoon-influenced hot-summer humid continental;air conditioned
-3.75;20.5;33.3;winter;china;others;0.11;1.2;humid subtropical;naturally ventilated
25.5;29.2;79.1;summer;india;multifamily housing;0.8;1.1;hot semi-arid;mixed mode
22.17;26.0;50.4;cool/dry;india;multifamily housing;0.03;2.6;tropical wet savanna;naturally ventilated
31.5;25.0;39.0;hot/wet;india;office;0.19;1.0;hot semi-arid;mixed mode
29.1;22.4;79.9;summer;india;office;0.0;1.7;subtropical highland;naturally ventilated
32.1;25.5;45.0;hot/wet;india;office;0.17;1.0;tropical wet savanna;mixed mode
23.6;26.6;44.0;winter;india;office;0.02;1.3;tropical wet savanna;naturally ventilated
29.8;31.4;70.1;hot/wet;thailand;office;0.17;1.1;tropical savanna;naturally ventilated
16.333333333333325;22.37;58.307766257609885;summer;usa;office;0.1733333333333333;1.0;mediterranean;naturally ventilated
11.5;12.2;59.7;winter;pakistan;office;0.164;1.006825938566553;semi arid high altitude;naturally ventilated
28.75;25.2;63.0;cool/dry;india;office;0.01;1.0;hot semi-arid;mixed mode
24.8;29.0;53.75560787717615;summer;australia;office;0.3000000000000001;1.131399317406143;humid subtropical;naturally ventilated
24.1;24.7;48.18395288745146;summer;australia;office;0.16;1.0580204778156996;humid subtropical;air conditioned
17.222222222222214;23.23;34.695925099339846;winter;usa;office;0.0899999999999999;1.3999999999999997;mediterranean;air conditioned
13.88888888888889;22.13;53.209574837997806;winter;usa;office;0.1966666666666666;1.2;mediterranean;naturally ventilated
22.95;23.9;59.62990422202304;summer;australia;office;0.38;1.4334470989761092;humid subtropical;air conditioned
15.74;21.1;56.4;summer;uk;classroom;0.06;1.2;warm-summerÂ humid continental;naturally ventilated
21.45;27.6;48.0;cool/dry;india;office;0.12;1.0;hot semi-arid;mixed mode
27.15;28.6;74.9;cool/dry;india;office;0.43;1.4;tropical wet savanna;naturally ventilated
25.21;26.4;69.4;cool/dry;india;multifamily housing;0.02;1.1;tropical wet savanna;naturally ventilated
36.8;26.6;29.1;winter;india;others;0.0;1.2;hot semi-arid;mixed mode
21.615;24.9;38.0;winter;australia;office;0.07;1.3225255972696244;humid subtropical;mixed mode
8.722896575927734;23.6;31.9;winter;sweden;others;0.07;1.3;temperate oceanic;air conditioned
-4.35;13.4;28.8;winter;china;classroom;0.14;1.1;monsoon-influenced hot-summer humid continental;air conditioned
31.0;22.5;63.80000000000001;hot/wet;thailand;office;0.14;1.1;tropical savanna;air conditioned
11.5;13.4;66.5;winter;pakistan;office;0.0485626718019554;0.8873720136518772;semi arid high altitude;naturally ventilated
23.61111111111111;22.52;59.098163975097286;summer;usa;office;0.0666666666666666;1.0;mediterranean;air conditioned
-0.7;24.5;32.6;winter;china;classroom;0.26;1.0;monsoon-influenced hot-summer humid continental;air conditioned
26.2;29.3;10.300000000000002;summer;pakistan;office;0.3218664076681966;0.7679180887372011;desert (hot arid);naturally ventilated
28.4;25.4;46.2;summer;china;classroom;0.32;1.1;monsoon-influenced hot-summer humid continental;air conditioned
20.25;24.1;44.5;summer;canada;office;0.08;1.2;continental subarctic;air conditioned
-2.15;23.9;53.0;winter;china;others;0.02;1.2;humid subtropical;mixed mode
30.0;23.4;44.9;summer;philippines;office;0.2;1.4;tropical wet savanna;air conditioned
30.08333333333332;30.7;72.8;summer;pakistan;office;0.6241000000000001;1.006825938566553;desert (hot arid);naturally ventilated
4.1;29.0;58.4;summer;china;others;0.28;1.2;humid subtropical;mixed mode
25.85;27.6;67.7509659812131;summer;australia;office;0.89;1.1092150170648465;humid subtropical;naturally ventilated
14.15;23.6;48.2;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
28.75;31.3;77.1;summer;india;multifamily housing;0.61;0.7;tropical wet savanna;naturally ventilated
20.18;16.9;34.5;winter;india;office;0.09;1.2;hot semi-arid;mixed mode
27.55;31.0;65.3;cool/dry;malaysia;multifamily housing;0.0;1.0;tropical rainforest;naturally ventilated
10.4;22.0;61.6;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
27.4;30.6;44.30000000000001;summer;pakistan;office;0.5476;0.8873720136518772;semi arid midlatitude;naturally ventilated
30.4;30.5;76.2;cool/dry;thailand;office;0.14;1.1;tropical savanna;naturally ventilated
10.5;21.1;59.4;summer;uk;classroom;0.11;1.2;warm-summerÂ humid continental;naturally ventilated
16.4;24.1;37.0;winter;china;classroom;0.09;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
20.95;21.4;58.30000000000001;summer;pakistan;office;0.0840999999999999;1.006825938566553;semi arid high altitude;naturally ventilated
23.61111111111111;21.11;52.98993;summer;usa;office;0.0693333333333333;1.0;mediterranean;air conditioned
15.73;18.7;49.80000000000001;summer;uk;office;0.044521;3.8;west coast marine;naturally ventilated
28.9;20.8;82.9;summer;india;office;0.02;1.5;subtropical highland;naturally ventilated
11.944444444444446;22.43;45.02143685959685;winter;usa;office;0.0866666666666666;1.0;mediterranean;air conditioned
28.9;22.9;73.9;summer;india;office;0.03;1.2;subtropical highland;naturally ventilated
11.88888888888889;22.42;49.76181;winter;usa;office;0.0486666666666666;1.0;mediterranean;air conditioned
36.44;32.5;17.1;winter;india;multifamily housing;1.5;1.0;hot semi-arid;naturally ventilated
21.0;24.3;40.6;summer;uk;others;0.2;1.0;temperate oceanic;mixed mode
19.25;23.7;42.61307883747341;summer;australia;office;0.06;1.2713310580204773;temperature marine;naturally ventilated
28.75;24.9;59.0;cool/dry;india;office;0.02;1.0;hot semi-arid;mixed mode
25.7;20.7;34.0;winter;india;others;0.3;1.2;hot semi-arid;air conditioned
13.5;15.7;60.5;winter;pakistan;office;0.0027452864339795;1.1262798634812288;semi arid midlatitude;naturally ventilated
21.45;27.6;48.0;cool/dry;india;office;0.12;1.0;hot semi-arid;mixed mode
31.38;33.6;61.6;hot/wet;india;multifamily housing;0.0;0.9;tropical wet savanna;naturally ventilated
20.95;21.7;60.1;summer;pakistan;office;0.0324;0.8873720136518772;semi arid high altitude;naturally ventilated
15.72;25.8;59.1;summer;uk;classroom;0.09;1.2;warm-summerÂ humid continental;naturally ventilated
14.15;22.8;46.1;summer;uk;classroom;0.13;1.2;warm-summerÂ humid continental;naturally ventilated
5.363154762;21.0;32.5;winter;australia;senior center;0.08;1.0;temperate oceanic;mixed mode
19.26;24.0;55.8;summer;germany;office;0.05;1.2;temperate oceanic;mixed mode
27.35;29.0;53.7;summer;pakistan;office;0.1156;1.877133105802048;desert (hot arid);naturally ventilated
25.30555555555556;29.3625;42.165555555555606;summer;greece;office;0.9964499999999998;1.2;mediterranean;naturally ventilated
20.15;23.66;54.0;cool/dry;australia;office;0.12;1.241467576791809;tropical savanna;air conditioned
14.166666666666671;23.26;24.44334999999999;winter;usa;office;0.082;1.0;mediterranean;air conditioned
36.35;25.9;51.4;summer;india;office;0.02;1.1;subtropical highland;naturally ventilated
12.5;20.3;49.3;winter;portugal;office;0.05;1.6;warm-summer mediterranean;naturally ventilated
18.0;25.4;42.6;summer;germany;office;0.05;1.2;temperate oceanic;naturally ventilated
32.24;31.6;83.3;winter;india;multifamily housing;0.24;1.0;hot semi-arid;naturally ventilated
17.15;24.7;45.72861097762829;summer;australia;office;0.18;1.0580204778156996;temperature marine;naturally ventilated
12.5;18.3;60.5;winter;pakistan;office;0.0012072040366759;0.8873720136518772;semi arid midlatitude;naturally ventilated
32.47;20.5;38.2;winter;india;others;0.35;1.2;hot semi-arid;air conditioned
18.454999999999995;23.0;38.0;summer;australia;office;0.19;1.706484641638225;humid subtropical;mixed mode
17.2;21.5;40.7;winter;portugal;others;0.04;1.1;warm-summer mediterranean;mixed mode
26.91666666666667;30.7;41.5028888888889;summer;greece;office;0.342;1.0;mediterranean;naturally ventilated
14.08;26.5;14.1;summer;uk;office;0.060516;1.2;west coast marine;naturally ventilated
20.0;21.0;54.0;summer;china;classroom;0.07;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
28.8;21.9;80.0;summer;india;office;0.02;1.1;subtropical highland;mixed mode
21.84;23.9;53.0;summer;germany;office;0.01;1.2;temperate oceanic;mixed mode
27.25;21.69;50.0;hot/wet;australia;office;0.16;1.3407849829351537;tropical savanna;air conditioned
21.4;24.87;31.829999999999995;summer;australia;office;0.0643333333333333;1.2457044673539517;hot arid;air conditioned
26.36;30.4;82.4;summer;india;multifamily housing;0.57;2.5;hot semi-arid;mixed mode
26.1;32.0;41.2;summer;pakistan;office;0.0840999999999999;1.006825938566553;desert (hot arid);naturally ventilated
30.9;25.4;59.6;cool/dry;thailand;office;0.11;1.1;tropical savanna;air conditioned
25.7;27.5;47.1;cool/dry;india;multifamily housing;0.0;2.0;tropical wet savanna;naturally ventilated
27.388888888888893;29.7;69.65239039126266;hot/wet;singapore;office;0.19;1.1817406143344706;wet equatorial;naturally ventilated
27.388888888888893;26.0;84.79010707394461;hot/wet;singapore;office;0.21;0.8233788395904438;wet equatorial;naturally ventilated
-4.4;23.3;19.2;winter;canada;office;0.08;1.0;continental subarctic;air conditioned
29.55;28.0;65.0;summer;india;office;0.42;1.4;monsoon-influenced humid subtropical;mixed mode
13.45;22.15;38.91;winter;australia;office;0.189;1.095;hot arid;air conditioned
21.75;23.8;49.9;summer;germany;office;0.05;1.2;temperate oceanic;mixed mode
27.05555555555556;27.25;13.92;summer;greece;office;1.314;1.2;mediterranean;naturally ventilated
20.56883811950684;23.3;45.3;summer;sweden;office;0.03;1.3;temperate oceanic;air conditioned
26.75;26.3;46.0;cool/dry;india;office;0.04;1.0;tropical wet savanna;mixed mode
30.05;28.3;44.0;cool/dry;india;office;0.04;1.0;tropical wet savanna;mixed mode
1.95;28.2;45.7;summer;china;others;0.2;1.2;humid subtropical;mixed mode
22.84199405;23.6;43.6;spring;australia;senior center;0.13;1.0;humid subtropical;mixed mode
8.88888888888889;23.57;24.17454513161179;winter;usa;office;0.0733333333333333;1.2;mediterranean;air conditioned
26.9;22.41;59.0;hot/wet;australia;office;0.12;1.589078498293515;tropical savanna;air conditioned
24.7;34.5;42.4;summer;uk;others;0.2;2.2;temperate oceanic;naturally ventilated
30.7;23.9;65.4;hot/wet;thailand;office;0.11;1.1;tropical savanna;air conditioned
26.5;28.6;52.0;summer;india;office;0.12;1.3;tropical wet savanna;naturally ventilated
29.15;25.7;55.46454780921246;hot/wet;australia;office;0.18;1.4556313993174057;tropical savanna;air conditioned
